Player,Salary,Team,Year
A.J. Wynder,"$30,000",BOS,1991
Totals,"$11,256,000",BOS,1991
Larry Bird,"$7,070,000",BOS,1992
Kevin McHale,"$3,500,000",BOS,1992
Reggie Lewis,"$3,340,000",BOS,1992
Robert Parish,"$3,000,000",BOS,1992
Kevin Gamble,"$1,400,000",BOS,1992
Brian Shaw,"$1,313,000",BOS,1992
Joe Kleine,"$950,000",BOS,1992
Ed Pinckney,"$900,000",BOS,1992
Dee Brown,"$705,000",BOS,1992
Stojko Vrankovic,"$665,000",BOS,1992
Michael Smith,"$625,000",BOS,1992
John Bagley,"$550,000",BOS,1992
Rick Fox,"$525,000",BOS,1992
Rickey Green,"$315,000",BOS,1992
Jim Paxson,"$225,000",BOS,1992
A.J. Wynder,"$130,000",BOS,1992
Kevin Pritchard,"$130,000",BOS,1992
Totals,"$25,343,000",BOS,1992
Robert Parish,"$3,513,000",BOS,1993
Kevin McHale,"$3,500,000",BOS,1993
Reggie Lewis,"$3,320,000",BOS,1993
Larry Bird,"$2,300,000",BOS,1993
Xavier McDaniel,"$1,869,000",BOS,1993
Sherman Douglas,"$1,869,000",BOS,1993
Kevin Gamble,"$1,200,000",BOS,1993
Joe Kleine,"$1,150,000",BOS,1993
Ed Pinckney,"$1,150,000",BOS,1993
Dee Brown,"$865,000",BOS,1993
Stojko Vrankovic,"$831,000",BOS,1993
Dino Radja,"$711,000",BOS,1993
Rick Fox,"$650,000",BOS,1993
Michael Smith,"$650,000",BOS,1993
John Bagley,"$550,000",BOS,1993
Alaa Abdelnaby,"$500,000",BOS,1993
A.J. Wynder,"$140,000",BOS,1993
Bart Kofoed,"$140,000",BOS,1993
Kenny Battle,"$140,000",BOS,1993
Marcus Webb,"$140,000",BOS,1993
Joe Wolf,"$29,000",BOS,1993
Totals,"$25,217,000",BOS,1993
Robert Parish,"$4,000,000",BOS,1994
Sherman Douglas,"$2,300,000",BOS,1994
Xavier McDaniel,"$2,145,000",BOS,1994
Dino Radja,"$1,650,000",BOS,1994
Ed Pinckney,"$1,470,000",BOS,1994
Kevin Gamble,"$1,100,000",BOS,1994
Dee Brown,"$1,025,000",BOS,1994
Stojko Vrankovic,"$831,000",BOS,1994
Alaa Abdelnaby,"$805,000",BOS,1994
Rick Fox,"$755,000",BOS,1994
Acie Earl,"$650,000",BOS,1994
John Bagley,"$600,000",BOS,1994
Lorenzo Williams,"$250,000",BOS,1994
Chris Corchiani,"$150,000",BOS,1994
Matt Wenstrom,"$150,000",BOS,1994
Totals,"$17,881,000",BOS,1994
Reggie Lewis,"$3,300,000",BOS,1995
Dominique Wilkins,"$2,820,000",BOS,1995
Sherman Douglas,"$2,731,000",BOS,1995
Xavier McDaniel,"$2,640,000",BOS,1995
Dee Brown,"$2,500,000",BOS,1995
Dino Radja,"$2,145,000",BOS,1995
Rick Fox,"$1,750,000",BOS,1995
Blue Edwards,"$1,700,000",BOS,1995
Pervis Ellison,"$1,100,000",BOS,1995
Acie Earl,"$845,000",BOS,1995
Stojko Vrankovic,"$831,000",BOS,1995
Eric Montross,"$800,000",BOS,1995
Derek Strong,"$500,000",BOS,1995
David Wesley,"$250,000",BOS,1995
Greg Minor,"$250,000",BOS,1995
Matt Wenstrom,"$150,000",BOS,1995
Tony Harris,"$150,000",BOS,1995
Totals,"$24,462,000",BOS,1995
Dana Barros,"$3,300,000",BOS,1996
Dee Brown,"$3,000,000",BOS,1996
Dino Radja,"$2,640,000",BOS,1996
Todd Day,"$2,518,000",BOS,1996
Rick Fox,"$1,750,000",BOS,1996
Xavier McDaniel,"$1,565,000",BOS,1996
Pervis Ellison,"$1,430,000",BOS,1996
Eric Montross,"$1,040,000",BOS,1996
Eric Williams,"$876,000",BOS,1996
Doug Smith,"$450,000",BOS,1996
Greg Minor,"$325,000",BOS,1996
David Wesley,"$300,000",BOS,1996
Alton Lister,"$300,000",BOS,1996
Junior Burrough,"$300,000",BOS,1996
Larry Sykes,"$225,000",BOS,1996
Charles Claxton,"$200,000",BOS,1996
Thomas Hamilton,,BOS,1996
Totals,"$20,219,000",BOS,1996
Dino Radja,"$5,313,000",BOS,1997
Dana Barros,"$3,400,000",BOS,1997
Dee Brown,"$3,250,000",BOS,1997
Todd Day,"$2,915,000",BOS,1997
Greg Minor,"$1,800,000",BOS,1997
Pervis Ellison,"$1,760,000",BOS,1997
Rick Fox,"$1,750,000",BOS,1997
Antoine Walker,"$1,620,000",BOS,1997
Frank Brickowski,"$1,500,000",BOS,1997
Eric Williams,"$1,008,000",BOS,1997
Alton Lister,"$500,000",BOS,1997
David Wesley,"$350,000",BOS,1997
Marty Conlon,"$247,500",BOS,1997
Brett Szabo,"$220,000",BOS,1997
Steve Hamer,"$220,000",BOS,1997
Totals,"$25,853,500",BOS,1997
Dee Brown,"$3,500,000",BOS,1998
Dana Barros,"$3,400,000",BOS,1998
Dino Radja,"$2,500,000",BOS,1998
Chauncey Billups,"$2,384,640",BOS,1998
Greg Minor,"$2,160,000",BOS,1998
Pervis Ellison,"$2,090,000",BOS,1998
Travis Knight,"$2,000,000",BOS,1998
Antoine Walker,"$1,864,080",BOS,1998
Ron Mercer,"$1,768,320",BOS,1998
Andrew DeClercq,"$1,200,000",BOS,1998
Walter McCarty,"$862,560",BOS,1998
Dontae' Jones,"$794,880",BOS,1998
Roy Rogers,"$763,080",BOS,1998
John Thomas,"$640,440",BOS,1998
Bruce Bowen,"$422,500",BOS,1998
Tyus Edney,"$400,000",BOS,1998
Scott Brooks,"$50,000",BOS,1998
Totals,"$26,800,500",BOS,1998
Kenny Anderson,"$5,845,000",BOS,1999
Dana Barros,"$3,500,000",BOS,1999
Greg Minor,"$2,520,000",BOS,1999
Dino Radja,"$2,500,000",BOS,1999
Pervis Ellison,"$2,420,000",BOS,1999
Popeye Jones,"$2,381,000",BOS,1999
Tony Battie,"$2,238,000",BOS,1999
Antoine Walker,"$2,107,000",BOS,1999
Ron Mercer,"$2,033,000",BOS,1999
Vitaly Potapenko,"$1,339,000",BOS,1999
Paul Pierce,"$1,165,000",BOS,1999
Walter McCarty,"$975,000",BOS,1999
Dontae' Jones,"$953,856",BOS,1999
Dwayne Schintzius,"$662,500",BOS,1999
Eric Riley,"$537,500",BOS,1999
Bruce Bowen,"$507,000",BOS,1999
Damon Jones,"$287,500",BOS,1999
Marlon Garnett,"$287,500",BOS,1999
Totals,"$32,258,856",BOS,1999
Antoine Walker,"$9,000,000",BOS,2000
Kenny Anderson,"$6,680,000",BOS,2000
Vitaly Potapenko,"$3,810,000",BOS,2000
Dana Barros,"$3,500,000",BOS,2000
Eric Williams,"$3,336,000",BOS,2000
Greg Minor,"$2,880,000",BOS,2000
Pervis Ellison,"$2,750,000",BOS,2000
Tony Battie,"$2,530,920",BOS,2000
Walter McCarty,"$2,500,000",BOS,2000
Dino Radja,"$2,270,500",BOS,2000
Calbert Cheaney,"$2,000,000",BOS,2000
Danny Fortson,"$1,678,800",BOS,2000
Paul Pierce,"$1,503,960",BOS,2000
Eric Washington,"$550,000",BOS,2000
Doug Overton,"$492,000",BOS,2000
Adrian Griffin,"$385,000",BOS,2000
Marty Conlon,"$229,059",BOS,2000
Wayne Turner,"$30,000",BOS,2000
Jamel Thomas,"$26,636",BOS,2000
Totals,"$46,152,875",BOS,2000
Antoine Walker,"$10,130,000",BOS,2001
Kenny Anderson,"$7,520,000",BOS,2001
Bryant Stith,"$5,920,000",BOS,2001
Vitaly Potapenko,"$4,290,000",BOS,2001
Eric Williams,"$3,890,000",BOS,2001
Greg Minor,"$3,240,000",BOS,2001
Tony Battie,"$3,200,000",BOS,2001
Walter McCarty,"$2,670,000",BOS,2001
Randy Brown,"$2,250,000",BOS,2001
John Williams,"$2,100,000",BOS,2001
Paul Pierce,"$1,608,840",BOS,2001
Jerome Moiso,"$1,461,960",BOS,2001
Chris Carr,"$1,200,000",BOS,2001
Doug Overton,"$548,500",BOS,2001
Adrian Griffin,"$498,500",BOS,2001
Mark Blount,"$316,969",BOS,2001
Milt Palacio,"$316,969",BOS,2001
Chris Herren,"$316,969",BOS,2001
Totals,"$51,478,707",BOS,2001
Antoine Walker,"$11,250,000",BOS,2002
Kenny Anderson,"$8,350,000",BOS,2002
Vitaly Potapenko,"$4,762,500",BOS,2002
Eric Williams,"$4,448,000",BOS,2002
Tony Battie,"$3,600,000",BOS,2002
Walter McCarty,"$3,125,000",BOS,2002
Randy Brown,"$2,475,000",BOS,2002
Paul Pierce,"$2,051,271",BOS,2002
Joe Johnson,"$1,608,840",BOS,2002
Kedrick Brown,"$1,528,440",BOS,2002
Roshown McLeod,"$1,509,001",BOS,2002
Joseph Forte,"$939,360",BOS,2002
Milt Palacio,"$690,000",BOS,2002
Erick Strickland,"$637,415",BOS,2002
Mark Blount,"$540,850",BOS,2002
Totals,"$47,515,677",BOS,2002
Antoine Walker,"$12,375,000",BOS,2003
Vin Baker,"$12,375,000",BOS,2003
Paul Pierce,"$10,067,750",BOS,2003
Eric Williams,"$5,004,000",BOS,2003
Tony Battie,"$4,000,000",BOS,2003
Tony Delk,"$2,700,000",BOS,2003
Shammond Williams,"$2,000,000",BOS,2003
Kedrick Brown,"$1,643,040",BOS,2003
Walter McCarty,"$762,435",BOS,2003
Bruno Sundov,"$637,435",BOS,2003
Ruben Wolkowyski,"$587,435",BOS,2003
JR Bremer,"$349,458",BOS,2003
Mikki Moore,"$46,642",BOS,2003
Totals,"$52,548,195",BOS,2003
Vin Baker,"$13,500,000",BOS,2004
Paul Pierce,"$11,326,219",BOS,2004
Raef LaFrentz,"$8,178,750",BOS,2004
Chris Mills,"$6,600,000",BOS,2004
Ricky Davis,"$5,000,600",BOS,2004
Michael Stewart,"$4,480,000",BOS,2004
Chris Mihm,"$2,809,494",BOS,2004
Jumaine Jones,"$1,500,000",BOS,2004
Marcus Banks,"$1,499,400",BOS,2004
Jiri Welsch,"$1,326,600",BOS,2004
Walter McCarty,"$1,200,000",BOS,2004
Mark Blount,"$944,922",BOS,2004
Kendrick Perkins,"$814,320",BOS,2004
Mike James,"$638,679",BOS,2004
Brandon Hunter,"$366,931",BOS,2004
Totals,"$60,185,915",BOS,2004
Paul Pierce,"$12,584,688",BOS,2005
Raef LaFrentz,"$9,714,538",BOS,2005
Ricky Davis,"$5,455,200",BOS,2005
Gary Payton,"$5,408,700",BOS,2005
Vin Baker,"$5,333,333",BOS,2005
Mark Blount,"$4,903,000",BOS,2005
Michael Stewart,"$4,800,000",BOS,2005
Rick Fox,"$4,800,000",BOS,2005
Tom Gugliotta,"$2,700,000",BOS,2005
Marcus Banks,"$1,611,840",BOS,2005
Jiri Welsch,"$1,419,240",BOS,2005
Al Jefferson,"$1,407,240",BOS,2005
Walter McCarty,"$1,337,500",BOS,2005
Delonte West,"$939,480",BOS,2005
Tony Allen,"$901,920",BOS,2005
Kendrick Perkins,"$875,400",BOS,2005
Justin Reed,"$385,277",BOS,2005
Totals,"$64,577,356",BOS,2005
Paul Pierce,"$13,843,156",BOS,2006
Raef LaFrentz,"$10,623,288",BOS,2006
Ricky Davis,"$5,909,800",BOS,2006
Mark Blount,"$5,515,875",BOS,2006
Vin Baker,"$5,333,333",BOS,2006
Brian Scalabrine,"$2,586,207",BOS,2006
Dan Dickau,"$2,250,000",BOS,2006
Curtis Borchardt,"$1,969,993",BOS,2006
Marcus Banks,"$1,724,280",BOS,2006
Al Jefferson,"$1,512,840",BOS,2006
Gerald Green,"$1,253,040",BOS,2006
Delonte West,"$1,010,040",BOS,2006
Tony Allen,"$969,696",BOS,2006
Kendrick Perkins,"$936,480",BOS,2006
Justin Reed,"$641,748",BOS,2006
Ryan Gomes,"$428,762",BOS,2006
Orien Greene,"$398,762",BOS,2006
Totals,"$56,907,300",BOS,2006
Paul Pierce,"$15,101,625",BOS,2007
Wally Szczerbiak,"$11,775,000",BOS,2007
Theo Ratliff,"$11,666,666",BOS,2007
Vin Baker,"$5,243,334",BOS,2007
Brian Scalabrine,"$2,793,103",BOS,2007
Luke Jackson,"$2,091,480",BOS,2007
Brian Grant,"$1,938,870",BOS,2007
Sebastian Telfair,"$1,793,160",BOS,2007
Kendrick Perkins,"$1,689,409",BOS,2007
Al Jefferson,"$1,618,320",BOS,2007
Gerald Green,"$1,347,000",BOS,2007
Rajon Rondo,"$1,143,600",BOS,2007
Michael Olowokandi,"$1,103,225",BOS,2007
Delonte West,"$1,080,480",BOS,2007
Tony Allen,"$1,037,280",BOS,2007
Ryan Gomes,"$664,209",BOS,2007
Leon Powe,"$432,000",BOS,2007
Allan Ray,"$412,718",BOS,2007
Kevin Pittsnogle,"$50,000",BOS,2007
Totals,"$62,981,479",BOS,2007
Kevin Garnett,"$23,750,000",BOS,2008
Paul Pierce,"$16,360,094",BOS,2008
Ray Allen,"$16,000,000",BOS,2008
Kendrick Perkins,"$4,480,912",BOS,2008
James Posey,"$3,206,000",BOS,2008
Brian Scalabrine,"$3,000,000",BOS,2008
Tony Allen,"$1,868,141",BOS,2008
Eddie House,"$1,500,000",BOS,2008
Rajon Rondo,"$1,229,280",BOS,2008
Scot Pollard,"$1,219,590",BOS,2008
Leon Powe,"$687,456",BOS,2008
Gabe Pruitt,"$650,000",BOS,2008
Glen Davis,"$427,163",BOS,2008
Brandon Wallace,"$130,819",BOS,2008
Totals,"$74,509,455",BOS,2008
Kevin Garnett,"$24,751,934",BOS,2009
Ray Allen,"$18,388,430",BOS,2009
Paul Pierce,"$18,077,903",BOS,2009
Kendrick Perkins,"$4,578,880",BOS,2009
Brian Scalabrine,"$3,206,897",BOS,2009
Eddie House,"$2,650,000",BOS,2009
Tony Allen,"$2,500,000",BOS,2009
Rajon Rondo,"$1,315,080",BOS,2009
JR Giddens,"$957,120",BOS,2009
Leon Powe,"$797,581",BOS,2009
Gabe Pruitt,"$711,517",BOS,2009
Glen Davis,"$711,517",BOS,2009
Henry Walker,"$542,114",BOS,2009
Totals,"$79,188,973",BOS,2009
Paul Pierce,"$19,795,712",BOS,2010
Ray Allen,"$18,776,860",BOS,2010
Kevin Garnett,"$16,400,000",BOS,2010
Rasheed Wallace,"$5,854,000",BOS,2010
Kendrick Perkins,"$4,250,000",BOS,2010
Nate Robinson,"$4,000,000",BOS,2010
Brian Scalabrine,"$3,413,793",BOS,2010
Glen Davis,"$3,000,000",BOS,2010
Tony Allen,"$2,500,000",BOS,2010
Rajon Rondo,"$2,094,922",BOS,2010
Marquis Daniels,"$1,990,000",BOS,2010
Shelden Williams,"$825,497",BOS,2010
Marcus Landry,"$457,588",BOS,2010
Lester Hudson,"$193,802",BOS,2010
Totals,"$83,552,174",BOS,2010
Kevin Garnett,"$18,800,000",BOS,2011
Paul Pierce,"$13,876,321",BOS,2011
Ray Allen,"$10,000,000",BOS,2011
Rajon Rondo,"$9,090,911",BOS,2011
Rasheed Wallace,"$6,322,320",BOS,2011
Jermaine O'Neal,"$5,765,000",BOS,2011
Nenad Krstic,"$5,543,116",BOS,2011
Jeff Green,"$4,455,988",BOS,2011
Glen Davis,"$3,300,000",BOS,2011
Avery Bradley,"$1,418,160",BOS,2011
Shaquille O'Neal,"$1,352,181",BOS,2011
Delonte West,"$1,069,509",BOS,2011
Von Wafer,"$915,852",BOS,2011
Chris Johnson,"$136,509",BOS,2011
Totals,"$82,045,867",BOS,2011
Kevin Garnett,"$21,247,044",BOS,2012
Paul Pierce,"$15,333,334",BOS,2012
Rajon Rondo,"$10,045,455",BOS,2012
Ray Allen,"$10,000,000",BOS,2012
Jermaine O'Neal,"$6,226,200",BOS,2012
Brandon Bass,"$4,250,000",BOS,2012
Chris Wilcox,"$3,000,000",BOS,2012
Keyon Dooling,"$2,246,400",BOS,2012
Avery Bradley,"$1,524,480",BOS,2012
Mickael Pietrus,"$1,223,166",BOS,2012
Marquis Daniels,"$1,223,166",BOS,2012
Aleksandar Pavlovic,"$1,223,166",BOS,2012
JaJuan Johnson,"$1,042,320",BOS,2012
Greg Stiemsma,"$762,195",BOS,2012
E'Twaun Moore,"$473,604",BOS,2012
Totals,"$79,820,530",BOS,2012
Paul Pierce,"$16,790,345",BOS,2013
Kevin Garnett,"$12,467,532",BOS,2013
Rajon Rondo,"$11,000,000",BOS,2013
Jeff Green,"$8,100,000",BOS,2013
Brandon Bass,"$6,500,000",BOS,2013
Jason Terry,"$5,000,000",BOS,2013
Courtney Lee,"$5,000,000",BOS,2013
Avery Bradley,"$1,630,800",BOS,2013
Chris Wilcox,"$1,352,181",BOS,2013
Keyon Dooling,"$1,352,181",BOS,2013
Jared Sullinger,"$1,306,920",BOS,2013
Fab Melo,"$1,254,720",BOS,2013
Darko Milicic,"$1,229,255",BOS,2013
Jordan Crawford,"$1,198,680",BOS,2013
Terrence Williams,"$296,775",BOS,2013
Shavlik Randolph,"$280,286",BOS,2013
DJ White,"$263,980",BOS,2013
Dionte Christmas,"$236,800",BOS,2013
Kris Joseph,"$208,942",BOS,2013
Jarvis Varnado,"$39,002",BOS,2013
Totals,"$75,508,399",BOS,2013
Rajon Rondo,"$12,000,000",BOS,2014
Kris Humphries,"$12,000,000",BOS,2014
Gerald Wallace,"$10,105,855",BOS,2014
Jeff Green,"$8,700,000",BOS,2014
Brandon Bass,"$6,750,000",BOS,2014
Keith Bogans,"$5,058,198",BOS,2014
Joel Anthony,"$3,800,000",BOS,2014
Jerryd Bayless,"$3,135,000",BOS,2014
Avery Bradley,"$2,511,432",BOS,2014
Vitor Faverani,"$2,000,000",BOS,2014
Kelly Olynyk,"$1,986,360",BOS,2014
Jared Sullinger,"$1,365,720",BOS,2014
Ryan Gomes,"$495,521",BOS,2014
Phil Pressey,"$490,180",BOS,2014
Christapher Johnson,"$320,000",BOS,2014
Chris Babb,"$138,403",BOS,2014
Vander Blue,"$28,834",BOS,2014
Totals,"$70,885,503",BOS,2014
Gerald Wallace,"$10,105,855",BOS,2015
Isaiah Thomas,"$7,238,606",BOS,2015
Avery Bradley,"$7,191,011",BOS,2015
Brandon Bass,"$6,950,000",BOS,2015
Jonas Jerebko,"$4,500,000",BOS,2015
Marcus Smart,"$3,283,320",BOS,2015
Evan Turner,"$3,278,000",BOS,2015
Will Bynum,"$2,915,908",BOS,2015
Nate Robinson,"$2,106,720",BOS,2015
Vitor Faverani,"$2,090,000",BOS,2015
Kelly Olynyk,"$2,075,760",BOS,2015
Gigi Datome,"$1,750,000",BOS,2015
Tyler Zeller,"$1,703,760",BOS,2015
James Young,"$1,674,480",BOS,2015
Jared Sullinger,"$1,424,520",BOS,2015
Shavlik Randolph,"$1,175,894",BOS,2015
Jae Crowder,"$915,243",BOS,2015
Chris Douglas-Roberts,"$915,243",BOS,2015
Phil Pressey,"$816,482",BOS,2015
Andre Dawkins,"$59,686",BOS,2015
Chris Babb,"$48,028",BOS,2015
Totals,"$62,218,516",BOS,2015
David Lee,"$15,035,105",BOS,2016
Amir Johnson,"$12,000,000",BOS,2016
Avery Bradley,"$7,730,337",BOS,2016
Isaiah Thomas,"$6,912,869",BOS,2016
Jae Crowder,"$6,796,117",BOS,2016
Jonas Jerebko,"$5,000,000",BOS,2016
Marcus Smart,"$3,431,040",BOS,2016
Evan Turner,"$3,425,510",BOS,2016
Tyler Zeller,"$2,616,975",BOS,2016
Jared Sullinger,"$2,269,260",BOS,2016
Kelly Olynyk,"$2,165,160",BOS,2016
Perry Jones,"$2,038,206",BOS,2016
Terry Rozier,"$1,824,360",BOS,2016
Zoran Dragic,"$1,756,500",BOS,2016
James Young,"$1,749,840",BOS,2016
Jordan Mickey,"$1,170,960",BOS,2016
RJ Hunter,"$1,148,640",BOS,2016
Coty Clarke,"$61,774",BOS,2016
John Holland,"$9,266",BOS,2016
Totals,"$77,141,919",BOS,2016
Al Horford,"$26,540,100",BOS,2017
Amir Johnson,"$12,000,000",BOS,2017
Avery Bradley,"$8,269,663",BOS,2017
Tyler Zeller,"$8,000,000",BOS,2017
Isaiah Thomas,"$6,587,131",BOS,2017
Jae Crowder,"$6,286,408",BOS,2017
Jonas Jerebko,"$5,000,000",BOS,2017
Jaylen Brown,"$4,743,000",BOS,2017
Marcus Smart,"$3,578,880",BOS,2017
Kelly Olynyk,"$3,094,013",BOS,2017
Terry Rozier,"$1,906,440",BOS,2017
James Young,"$1,825,200",BOS,2017
Demetrius Jackson,"$1,450,000",BOS,2017
Gerald Green,"$1,410,598",BOS,2017
Jordan Mickey,"$1,223,653",BOS,2017
RJ Hunter,"$1,200,240",BOS,2017
Ben Bentil,"$250,000",BOS,2017
Damion Lee,"$50,000",BOS,2017
Marcus Georges-Hunt,"$25,000",BOS,2017
Jalen Jones,"$25,000",BOS,2017
Totals,"$93,465,326",BOS,2017
Gordon Hayward,"$29,727,900",BOS,2018
Al Horford,"$27,734,405",BOS,2018
Kyrie Irving,"$18,868,626",BOS,2018
Jayson Tatum,"$5,645,400",BOS,2018
Marcus Morris,"$5,000,000",BOS,2018
Greg Monroe,"$5,000,000",BOS,2018
Jaylen Brown,"$4,956,480",BOS,2018
Marcus Smart,"$4,538,019",BOS,2018
Aron Baynes,"$4,300,000",BOS,2018
Guerschon Yabusele,"$2,247,480",BOS,2018
Terry Rozier,"$1,988,520",BOS,2018
Shane Larkin,"$1,524,305",BOS,2018
Semi Ojeleye,"$1,291,892",BOS,2018
Abdel Nader,"$1,167,333",BOS,2018
Daniel Theis,"$815,615",BOS,2018
Demetrius Jackson,"$92,857",BOS,2018
Jarell Eddie,"$83,128",BOS,2018
Kadeem Allen,"$77,250",BOS,2018
Jabari Bird,"$77,250",BOS,2018
Xavier Silas,"$74,158",BOS,2018
Jonathan Gibson,"$74,158",BOS,2018
Totals,"$115,284,776",BOS,2018
Gordon Hayward,"$31,214,295",BOS,2019
Al Horford,"$28,928,710",BOS,2019
Kyrie Irving,"$20,099,189",BOS,2019
Marcus Smart,"$11,160,716",BOS,2019
Jayson Tatum,"$6,700,800",BOS,2019
Marcus Morris,"$5,375,000",BOS,2019
Aron Baynes,"$5,193,600",BOS,2019
Jaylen Brown,"$5,169,960",BOS,2019
Terry Rozier,"$3,050,389",BOS,2019
Guerschon Yabusele,"$2,667,600",BOS,2019
Robert Williams,"$1,656,600",BOS,2019
Semi Ojeleye,"$1,378,242",BOS,2019
Daniel Theis,"$1,378,242",BOS,2019
Brad Wanamaker,"$838,464",BOS,2019
Greg Monroe,"$122,343",BOS,2019
Demetrius Jackson,"$92,857",BOS,2019
Walter Lemon Jr,"$77,250",BOS,2019
PJ Dozier,"$77,250",BOS,2019
RJ Hunter,"$77,250",BOS,2019
Jonathan Gibson,"$76,236",BOS,2019
Totals,"$125,334,993",BOS,2019
Kemba Walker,"$32,742,000",BOS,2020
Gordon Hayward,"$32,700,690",BOS,2020
Marcus Smart,"$12,553,571",BOS,2020
Jayson Tatum,"$7,830,000",BOS,2020
Jaylen Brown,"$6,534,829",BOS,2020
Daniel Theis,"$5,000,000",BOS,2020
Enes Kanter,"$4,767,000",BOS,2020
Romeo Langford,"$3,458,400",BOS,2020
Vincent Poirier,"$2,505,793",BOS,2020
Grant Williams,"$2,379,840",BOS,2020
Robert Williams,"$1,937,520",BOS,2020
Semi Ojeleye,"$1,618,520",BOS,2020
Brad Wanamaker,"$1,445,697",BOS,2020
Carsen Edwards,"$1,228,026",BOS,2020
Javonte Green,"$898,310",BOS,2020
Tacko Fall,"$79,568",BOS,2020
Tremont Waters,"$79,568",BOS,2020
Totals,"$117,759,332",BOS,2020
Kemba Walker,"$34,379,100",BOS,2021
Jaylen Brown,"$25,035,118",BOS,2021
Evan Fournier,"$17,150,000",BOS,2021
Marcus Smart,"$12,946,428",BOS,2021
Jayson Tatum,"$9,897,120",BOS,2021
Tristan Thompson,"$9,258,000",BOS,2021
Romeo Langford,"$3,631,200",BOS,2021
Aaron Nesmith,"$3,458,400",BOS,2021
Grant Williams,"$2,498,760",BOS,2021
Luke Kornet,"$2,250,000",BOS,2021
Moritz Wagner,"$2,161,920",BOS,2021
Payton Pritchard,"$2,035,800",BOS,2021
Robert Williams,"$2,029,920",BOS,2021
Semi Ojeleye,"$1,752,950",BOS,2021
Carsen Edwards,"$1,517,981",BOS,2021
Guerschon Yabusele,"$1,039,080",BOS,2021
Tremont Waters,"$712,278",BOS,2021
Tacko Fall,"$653,924",BOS,2021
Jabari Parker,"$430,729",BOS,2021
Demetrius Jackson,"$92,857",BOS,2021
Totals,"$132,931,565",BOS,2021
Jayson Tatum,"$28,103,500",BOS,2022
Al Horford,"$27,000,000",BOS,2022
Jaylen Brown,"$26,758,928",BOS,2022
Derrick White,"$15,678,571",BOS,2022
Marcus Smart,"$13,839,285",BOS,2022
Daniel Theis,"$8,280,351",BOS,2022
Robert Williams,"$3,661,976",BOS,2022
Aaron Nesmith,"$3,631,200",BOS,2022
Grant Williams,"$2,617,800",BOS,2022
Payton Pritchard,"$2,137,440",BOS,2022
Jabari Parker,"$1,168,286",BOS,2022
Sam Hauser,"$619,498",BOS,2022
Luke Kornet,"$606,702",BOS,2022
Brodric Thomas,"$462,629",BOS,2022
Nik Stauskas,"$423,536",BOS,2022
Malik Fitts,"$402,218",BOS,2022
Kelan Martin,"$191,860",BOS,2022
CJ Miles,"$151,821",BOS,2022
Joe Johnson,"$151,821",BOS,2022
Al-Farouq Aminu,"$151,821",BOS,2022
Juwan Morgan,"$115,116",BOS,2022
Matt Ryan,"$111,669",BOS,2022
Justin Jackson,"$102,831",BOS,2022
Norvel Pelle,"$95,930",BOS,2022
Demetrius Jackson,"$92,857",BOS,2022
Totals,"$136,557,646",BOS,2022
Jayson Tatum,"$30,351,780",BOS,2023
Jaylen Brown,"$29,776,785",BOS,2023
Al Horford,"$26,500,000",BOS,2023
Malcolm Brogdon,"$22,600,000",BOS,2023
Marcus Smart,"$17,207,142",BOS,2023
Derrick White,"$17,142,857",BOS,2023
Robert Williams,"$10,714,287",BOS,2023
Danilo Gallinari,"$6,479,000",BOS,2023
Grant Williams,"$4,306,281",BOS,2023
Mike Muscala,"$3,500,000",BOS,2023
Blake Griffin,"$2,905,851",BOS,2023
Payton Pritchard,"$2,239,200",BOS,2023
Luke Kornet,"$2,133,278",BOS,2023
Sam Hauser,"$1,637,966",BOS,2023
Mfiondu Kabengele,"$508,891",BOS,2023
JD Davison,"$508,891",BOS,2023
Demetrius Jackson,"$92,857",BOS,2023
Justin Champagnie,"$28,241",BOS,2023
Totals,"$178,633,307",BOS,2023
Jrue Holiday,"$37,620,347",BOS,2024
Kristaps Porzingis,"$36,016,200",BOS,2024
Jayson Tatum,"$32,600,060",BOS,2024
Jaylen Brown,"$31,830,357",BOS,2024
Derrick White,"$18,857,143",BOS,2024
Al Horford,"$10,000,000",BOS,2024
Payton Pritchard,"$4,037,277",BOS,2024
Luke Kornet,"$2,413,304",BOS,2024
Sviatoslav Mykhailiuk,"$2,346,614",BOS,2024
Jaden Springer,"$2,226,240",BOS,2024
Oshae Brissett,"$2,165,000",BOS,2024
Xavier Tillman,"$1,930,681",BOS,2024
Sam Hauser,"$1,927,896",BOS,2024
Jordan Walsh,"$1,119,563",BOS,2024
Neemias Queta,"$641,035",BOS,2024
JD Davison,"$559,782",BOS,2024
Drew Peterson,"$395,708",BOS,2024
Nathan Knight,"$160,857",BOS,2024
Demetrius Jackson,"$92,857",BOS,2024
Totals,"$186,940,921",BOS,2024
Derrick Coleman,"$2,100,000",BKN,1991
Sam Bowie,"$2,000,000",BKN,1991
Roy Hinson,"$1,250,000",BKN,1991
Drazen Petrovic,"$1,200,000",BKN,1991
Chris Dudley,"$950,000",BKN,1991
Reggie Theus,"$765,000",BKN,1991
Chris Morris,"$750,000",BKN,1991
Terry Mills,"$600,000",BKN,1991
Mookie Blaylock,"$525,000",BKN,1991
Tate George,"$410,000",BKN,1991
Jack Haley,"$360,000",BKN,1991
Jud Buechler,"$225,000",BKN,1991
